precinct,year,category,incident_count
103,2001,FELONY POSSESSION STOLEN PROPERTY            ,26
103,2002,FELONY POSSESSION STOLEN PROPERTY            ,19
103,2003,FELONY POSSESSION STOLEN PROPERTY            ,21
103,2004,FELONY POSSESSION STOLEN PROPERTY            ,24
103,2005,FELONY POSSESSION STOLEN PROPERTY            ,16
103,2006,FELONY POSSESSION STOLEN PROPERTY            ,24
103,2007,FELONY POSSESSION STOLEN PROPERTY            ,11
103,2008,FELONY POSSESSION STOLEN PROPERTY            ,33
103,2009,FELONY POSSESSION STOLEN PROPERTY            ,16
103,2010,FELONY POSSESSION STOLEN PROPERTY            ,20
103,2011,FELONY POSSESSION STOLEN PROPERTY            ,21
103,2012,FELONY POSSESSION STOLEN PROPERTY            ,11
103,2013,FELONY POSSESSION STOLEN PROPERTY            ,15
103,2014,FELONY POSSESSION STOLEN PROPERTY            ,20
104,2000,FELONY POSSESSION STOLEN PROPERTY            ,24
104,2001,FELONY POSSESSION STOLEN PROPERTY            ,15
104,2002,FELONY POSSESSION STOLEN PROPERTY            ,26
104,2003,FELONY POSSESSION STOLEN PROPERTY            ,12
104,2004,FELONY POSSESSION STOLEN PROPERTY            ,15
104,2005,FELONY POSSESSION STOLEN PROPERTY            ,10
104,2006,FELONY POSSESSION STOLEN PROPERTY            ,15
104,2007,FELONY POSSESSION STOLEN PROPERTY            ,5
104,2008,FELONY POSSESSION STOLEN PROPERTY            ,2
104,2009,FELONY POSSESSION STOLEN PROPERTY            ,10
104,2010,FELONY POSSESSION STOLEN PROPERTY            ,12
104,2011,FELONY POSSESSION STOLEN PROPERTY            ,5
104,2012,FELONY POSSESSION STOLEN PROPERTY            ,6
104,2013,FELONY POSSESSION STOLEN PROPERTY            ,5
104,2014,FELONY POSSESSION STOLEN PROPERTY            ,18
105,2000,FELONY POSSESSION STOLEN PROPERTY            ,39
105,2001,FELONY POSSESSION STOLEN PROPERTY            ,33
105,2002,FELONY POSSESSION STOLEN PROPERTY            ,32
105,2003,FELONY POSSESSION STOLEN PROPERTY            ,37
105,2004,FELONY POSSESSION STOLEN PROPERTY            ,31
105,2005,FELONY POSSESSION STOLEN PROPERTY            ,35
105,2006,FELONY POSSESSION STOLEN PROPERTY            ,25
105,2007,FELONY POSSESSION STOLEN PROPERTY            ,25
105,2008,FELONY POSSESSION STOLEN PROPERTY            ,4
105,2009,FELONY POSSESSION STOLEN PROPERTY            ,20
105,2010,FELONY POSSESSION STOLEN PROPERTY            ,27
105,2011,FELONY POSSESSION STOLEN PROPERTY            ,20
105,2012,FELONY POSSESSION STOLEN PROPERTY            ,13
105,2013,FELONY POSSESSION STOLEN PROPERTY            ,15
105,2014,FELONY POSSESSION STOLEN PROPERTY            ,11
106,2000,FELONY POSSESSION STOLEN PROPERTY            ,32
106,2001,FELONY POSSESSION STOLEN PROPERTY            ,14
106,2002,FELONY POSSESSION STOLEN PROPERTY            ,23
106,2003,FELONY POSSESSION STOLEN PROPERTY            ,9
106,2004,FELONY POSSESSION STOLEN PROPERTY            ,9
106,2005,FELONY POSSESSION STOLEN PROPERTY            ,10
106,2006,FELONY POSSESSION STOLEN PROPERTY            ,8
106,2007,FELONY POSSESSION STOLEN PROPERTY            ,10
106,2008,FELONY POSSESSION STOLEN PROPERTY            ,5
106,2009,FELONY POSSESSION STOLEN PROPERTY            ,6
106,2010,FELONY POSSESSION STOLEN PROPERTY            ,9
106,2011,FELONY POSSESSION STOLEN PROPERTY            ,9
106,2012,FELONY POSSESSION STOLEN PROPERTY            ,12
106,2013,FELONY POSSESSION STOLEN PROPERTY            ,9
106,2014,FELONY POSSESSION STOLEN PROPERTY            ,13
107,2000,FELONY POSSESSION STOLEN PROPERTY            ,13
107,2001,FELONY POSSESSION STOLEN PROPERTY            ,9
107,2002,FELONY POSSESSION STOLEN PROPERTY            ,8
107,2003,FELONY POSSESSION STOLEN PROPERTY            ,3
107,2004,FELONY POSSESSION STOLEN PROPERTY            ,11
107,2005,FELONY POSSESSION STOLEN PROPERTY            ,6
107,2006,FELONY POSSESSION STOLEN PROPERTY            ,19
107,2007,FELONY POSSESSION STOLEN PROPERTY            ,7
107,2008,FELONY POSSESSION STOLEN PROPERTY            ,13
107,2009,FELONY POSSESSION STOLEN PROPERTY            ,4
107,2010,FELONY POSSESSION STOLEN PROPERTY            ,6
107,2011,FELONY POSSESSION STOLEN PROPERTY            ,5
107,2012,FELONY POSSESSION STOLEN PROPERTY            ,3
107,2013,FELONY POSSESSION STOLEN PROPERTY            ,5
107,2014,FELONY POSSESSION STOLEN PROPERTY            ,10
108,2000,FELONY POSSESSION STOLEN PROPERTY            ,12
108,2001,FELONY POSSESSION STOLEN PROPERTY            ,13
108,2002,FELONY POSSESSION STOLEN PROPERTY            ,15
108,2003,FELONY POSSESSION STOLEN PROPERTY            ,13
108,2004,FELONY POSSESSION STOLEN PROPERTY            ,10
108,2005,FELONY POSSESSION STOLEN PROPERTY            ,10
108,2006,FELONY POSSESSION STOLEN PROPERTY            ,7
108,2007,FELONY POSSESSION STOLEN PROPERTY            ,6
108,2008,FELONY POSSESSION STOLEN PROPERTY            ,6
108,2009,FELONY POSSESSION STOLEN PROPERTY            ,6
108,2010,FELONY POSSESSION STOLEN PROPERTY            ,4
108,2011,FELONY POSSESSION STOLEN PROPERTY            ,7
108,2012,FELONY POSSESSION STOLEN PROPERTY            ,4
108,2013,FELONY POSSESSION STOLEN PROPERTY            ,10
108,2014,FELONY POSSESSION STOLEN PROPERTY            ,1
109,2000,FELONY POSSESSION STOLEN PROPERTY            ,10
109,2001,FELONY POSSESSION STOLEN PROPERTY            ,10
109,2002,FELONY POSSESSION STOLEN PROPERTY            ,16
109,2003,FELONY POSSESSION STOLEN PROPERTY            ,11
109,2004,FELONY POSSESSION STOLEN PROPERTY            ,11
109,2005,FELONY POSSESSION STOLEN PROPERTY            ,11
109,2006,FELONY POSSESSION STOLEN PROPERTY            ,10
109,2007,FELONY POSSESSION STOLEN PROPERTY            ,13
109,2008,FELONY POSSESSION STOLEN PROPERTY            ,11
109,2009,FELONY POSSESSION STOLEN PROPERTY            ,9
109,2010,FELONY POSSESSION STOLEN PROPERTY            ,4
109,2011,FELONY POSSESSION STOLEN PROPERTY            ,4
109,2012,FELONY POSSESSION STOLEN PROPERTY            ,4
109,2013,FELONY POSSESSION STOLEN PROPERTY            ,13
109,2014,FELONY POSSESSION STOLEN PROPERTY            ,13
110,2000,FELONY POSSESSION STOLEN PROPERTY            ,22
110,2001,FELONY POSSESSION STOLEN PROPERTY            ,26
110,2002,FELONY POSSESSION STOLEN PROPERTY            ,23
110,2003,FELONY POSSESSION STOLEN PROPERTY            ,15
110,2004,FELONY POSSESSION STOLEN PROPERTY            ,20
110,2005,FELONY POSSESSION STOLEN PROPERTY            ,19
110,2006,FELONY POSSESSION STOLEN PROPERTY            ,8
110,2007,FELONY POSSESSION STOLEN PROPERTY            ,12
110,2008,FELONY POSSESSION STOLEN PROPERTY            ,8
110,2009,FELONY POSSESSION STOLEN PROPERTY            ,1
110,2010,FELONY POSSESSION STOLEN PROPERTY            ,5
110,2011,FELONY POSSESSION STOLEN PROPERTY            ,9
110,2012,FELONY POSSESSION STOLEN PROPERTY            ,18
110,2013,FELONY POSSESSION STOLEN PROPERTY            ,28
110,2014,FELONY POSSESSION STOLEN PROPERTY            ,3
111,2000,FELONY POSSESSION STOLEN PROPERTY            ,6
111,2001,FELONY POSSESSION STOLEN PROPERTY            ,14
111,2002,FELONY POSSESSION STOLEN PROPERTY            ,7
111,2003,FELONY POSSESSION STOLEN PROPERTY            ,6
111,2004,FELONY POSSESSION STOLEN PROPERTY            ,3
111,2005,FELONY POSSESSION STOLEN PROPERTY            ,5
111,2006,FELONY POSSESSION STOLEN PROPERTY            ,5
111,2007,FELONY POSSESSION STOLEN PROPERTY            ,2
111,2008,FELONY POSSESSION STOLEN PROPERTY            ,2
111,2009,FELONY POSSESSION STOLEN PROPERTY            ,2
111,2010,FELONY POSSESSION STOLEN PROPERTY            ,5
111,2011,FELONY POSSESSION STOLEN PROPERTY            ,2
111,2012,FELONY POSSESSION STOLEN PROPERTY            ,2
111,2013,FELONY POSSESSION STOLEN PROPERTY            ,3
111,2014,FELONY POSSESSION STOLEN PROPERTY            ,3
112,2000,FELONY POSSESSION STOLEN PROPERTY            ,3
112,2001,FELONY POSSESSION STOLEN PROPERTY            ,11
112,2002,FELONY POSSESSION STOLEN PROPERTY            ,5
112,2003,FELONY POSSESSION STOLEN PROPERTY            ,6
112,2004,FELONY POSSESSION STOLEN PROPERTY            ,7
112,2005,FELONY POSSESSION STOLEN PROPERTY            ,1
112,2006,FELONY POSSESSION STOLEN PROPERTY            ,3
112,2007,FELONY POSSESSION STOLEN PROPERTY            ,9
112,2008,FELONY POSSESSION STOLEN PROPERTY            ,4
112,2009,FELONY POSSESSION STOLEN PROPERTY            ,3
112,2010,FELONY POSSESSION STOLEN PROPERTY            ,4
112,2011,FELONY POSSESSION STOLEN PROPERTY            ,4
112,2012,FELONY POSSESSION STOLEN PROPERTY            ,4
112,2013,FELONY POSSESSION STOLEN PROPERTY            ,4
112,2014,FELONY POSSESSION STOLEN PROPERTY            ,4
113,2000,FELONY POSSESSION STOLEN PROPERTY            ,100
113,2001,FELONY POSSESSION STOLEN PROPERTY            ,79
113,2002,FELONY POSSESSION STOLEN PROPERTY            ,68
113,2003,FELONY POSSESSION STOLEN PROPERTY            ,64
113,2004,FELONY POSSESSION STOLEN PROPERTY            ,56
113,2005,FELONY POSSESSION STOLEN PROPERTY            ,36
113,2006,FELONY POSSESSION STOLEN PROPERTY            ,25
113,2007,FELONY POSSESSION STOLEN PROPERTY            ,35
113,2008,FELONY POSSESSION STOLEN PROPERTY            ,28
113,2009,FELONY POSSESSION STOLEN PROPERTY            ,32
113,2010,FELONY POSSESSION STOLEN PROPERTY            ,43
113,2011,FELONY POSSESSION STOLEN PROPERTY            ,53
113,2012,FELONY POSSESSION STOLEN PROPERTY            ,70
113,2013,FELONY POSSESSION STOLEN PROPERTY            ,43
113,2014,FELONY POSSESSION STOLEN PROPERTY            ,25
114,2000,FELONY POSSESSION STOLEN PROPERTY            ,27
114,2001,FELONY POSSESSION STOLEN PROPERTY            ,19
114,2002,FELONY POSSESSION STOLEN PROPERTY            ,30
114,2003,FELONY POSSESSION STOLEN PROPERTY            ,13
114,2004,FELONY POSSESSION STOLEN PROPERTY            ,19
114,2005,FELONY POSSESSION STOLEN PROPERTY            ,15
114,2006,FELONY POSSESSION STOLEN PROPERTY            ,16
114,2007,FELONY POSSESSION STOLEN PROPERTY            ,22
114,2008,FELONY POSSESSION STOLEN PROPERTY            ,15
114,2009,FELONY POSSESSION STOLEN PROPERTY            ,15
114,2010,FELONY POSSESSION STOLEN PROPERTY            ,10
114,2011,FELONY POSSESSION STOLEN PROPERTY            ,9
114,2012,FELONY POSSESSION STOLEN PROPERTY            ,9
114,2013,FELONY POSSESSION STOLEN PROPERTY            ,8
114,2014,FELONY POSSESSION STOLEN PROPERTY            ,5
115,2000,FELONY POSSESSION STOLEN PROPERTY            ,25
115,2001,FELONY POSSESSION STOLEN PROPERTY            ,22
115,2002,FELONY POSSESSION STOLEN PROPERTY            ,20
115,2003,FELONY POSSESSION STOLEN PROPERTY            ,25
115,2004,FELONY POSSESSION STOLEN PROPERTY            ,20
115,2005,FELONY POSSESSION STOLEN PROPERTY            ,13
115,2006,FELONY POSSESSION STOLEN PROPERTY            ,18
115,2007,FELONY POSSESSION STOLEN PROPERTY            ,18
115,2008,FELONY POSSESSION STOLEN PROPERTY            ,24
115,2009,FELONY POSSESSION STOLEN PROPERTY            ,13
115,2010,FELONY POSSESSION STOLEN PROPERTY            ,21
115,2011,FELONY POSSESSION STOLEN PROPERTY            ,17
115,2012,FELONY POSSESSION STOLEN PROPERTY            ,11
115,2013,FELONY POSSESSION STOLEN PROPERTY            ,19
115,2014,FELONY POSSESSION STOLEN PROPERTY            ,11
120,2000,FELONY POSSESSION STOLEN PROPERTY            ,27
120,2001,FELONY POSSESSION STOLEN PROPERTY            ,21
120,2002,FELONY POSSESSION STOLEN PROPERTY            ,22
120,2003,FELONY POSSESSION STOLEN PROPERTY            ,19
120,2004,FELONY POSSESSION STOLEN PROPERTY            ,7
120,2005,FELONY POSSESSION STOLEN PROPERTY            ,14
120,2006,FELONY POSSESSION STOLEN PROPERTY            ,13
120,2007,FELONY POSSESSION STOLEN PROPERTY            ,8
120,2008,FELONY POSSESSION STOLEN PROPERTY            ,11
120,2009,FELONY POSSESSION STOLEN PROPERTY            ,7
120,2010,FELONY POSSESSION STOLEN PROPERTY            ,10
120,2011,FELONY POSSESSION STOLEN PROPERTY            ,5
120,2012,FELONY POSSESSION STOLEN PROPERTY            ,10
120,2013,FELONY POSSESSION STOLEN PROPERTY            ,6
120,2014,FELONY POSSESSION STOLEN PROPERTY            ,5
121,2000,FELONY POSSESSION STOLEN PROPERTY            ,
121,2001,FELONY POSSESSION STOLEN PROPERTY            ,
121,2002,FELONY POSSESSION STOLEN PROPERTY            ,
121,2003,FELONY POSSESSION STOLEN PROPERTY            ,
121,2004,FELONY POSSESSION STOLEN PROPERTY            ,
121,2005,FELONY POSSESSION STOLEN PROPERTY            ,
121,2006,FELONY POSSESSION STOLEN PROPERTY            ,
121,2007,FELONY POSSESSION STOLEN PROPERTY            ,
121,2008,FELONY POSSESSION STOLEN PROPERTY            ,
121,2009,FELONY POSSESSION STOLEN PROPERTY            ,
121,2010,FELONY POSSESSION STOLEN PROPERTY            ,
121,2011,FELONY POSSESSION STOLEN PROPERTY            ,
121,2012,FELONY POSSESSION STOLEN PROPERTY            ,
121,2013,FELONY POSSESSION STOLEN PROPERTY            ,0
121,2014,FELONY POSSESSION STOLEN PROPERTY            ,16
122,2000,FELONY POSSESSION STOLEN PROPERTY            ,10
122,2001,FELONY POSSESSION STOLEN PROPERTY            ,8
122,2002,FELONY POSSESSION STOLEN PROPERTY            ,12
122,2003,FELONY POSSESSION STOLEN PROPERTY            ,12
122,2004,FELONY POSSESSION STOLEN PROPERTY            ,8
122,2005,FELONY POSSESSION STOLEN PROPERTY            ,8
122,2006,FELONY POSSESSION STOLEN PROPERTY            ,15
122,2007,FELONY POSSESSION STOLEN PROPERTY            ,6
122,2008,FELONY POSSESSION STOLEN PROPERTY            ,5
122,2009,FELONY POSSESSION STOLEN PROPERTY            ,7
122,2010,FELONY POSSESSION STOLEN PROPERTY            ,6
122,2011,FELONY POSSESSION STOLEN PROPERTY            ,9
122,2012,FELONY POSSESSION STOLEN PROPERTY            ,3
122,2013,FELONY POSSESSION STOLEN PROPERTY            ,4
122,2014,FELONY POSSESSION STOLEN PROPERTY            ,4
123,2000,FELONY POSSESSION STOLEN PROPERTY            ,2
123,2001,FELONY POSSESSION STOLEN PROPERTY            ,3
123,2002,FELONY POSSESSION STOLEN PROPERTY            ,5
123,2003,FELONY POSSESSION STOLEN PROPERTY            ,9
123,2004,FELONY POSSESSION STOLEN PROPERTY            ,3
123,2005,FELONY POSSESSION STOLEN PROPERTY            ,2
123,2006,FELONY POSSESSION STOLEN PROPERTY            ,10
123,2007,FELONY POSSESSION STOLEN PROPERTY            ,2
123,2008,FELONY POSSESSION STOLEN PROPERTY            ,4
123,2009,FELONY POSSESSION STOLEN PROPERTY            ,1
123,2010,FELONY POSSESSION STOLEN PROPERTY            ,0
123,2011,FELONY POSSESSION STOLEN PROPERTY            ,0
123,2012,FELONY POSSESSION STOLEN PROPERTY            ,1
123,2013,FELONY POSSESSION STOLEN PROPERTY            ,1
123,2014,FELONY POSSESSION STOLEN PROPERTY            ,1
